month_date,time_idx,deaths,year,month,series_id,fear_score_yearly_mean,fear_score_yearly_mean_lag1,feature_std,feature_lag1_std
1703-05-01,28,1494.0,1703,5,London,0.664605109130635,0.6649354447921118,-1.5897206423524375,-1.5158105589031747
1703-06-01,29,1400.0,1703,6,London,0.664605109130635,0.6649354447921118,-1.5897206423524375,-1.5158105589031747
1703-07-01,30,1542.0,1703,7,London,0.664605109130635,0.6649354447921118,-1.5897206423524375,-1.5158105589031747
1703-08-01,31,1396.0,1703,8,London,0.664605109130635,0.6649354447921118,-1.5897206423524375,-1.5158105589031747
1703-09-01,32,1892.0,1703,9,London,0.664605109130635,0.6649354447921118,-1.5897206423524375,-1.5158105589031747
1703-10-01,33,1890.0,1703,10,London,0.664605109130635,0.6649354447921118,-1.5897206423524375,-1.5158105589031747
1703-11-01,34,1509.0,1703,11,London,0.664605109130635,0.6649354447921118,-1.5897206423524375,-1.5158105589031747
1703-12-01,35,1901.0,1703,12,London,0.664605109130635,0.6649354447921118,-1.5897206423524375,-1.5158105589031747
1704-01-01,36,2015.0,1704,1,London,0.6615061218088324,0.664605109130635,-2.132337676532736,-1.5736187312480117
1704-02-01,37,1837.0,1704,2,London,0.6615061218088324,0.664605109130635,-2.132337676532736,-1.5736187312480117
1704-03-01,38,2375.0,1704,3,London,0.6615061218088324,0.664605109130635,-2.132337676532736,-1.5736187312480117
1704-04-01,39,1757.0,1704,4,London,0.6615061218088324,0.664605109130635,-2.132337676532736,-1.5736187312480117
1704-05-01,40,1585.0,1704,5,London,0.6615061218088324,0.664605109130635,-2.132337676532736,-1.5736187312480117
1704-06-01,41,1915.0,1704,6,London,0.6615061218088324,0.664605109130635,-2.132337676532736,-1.5736187312480117
1704-07-01,42,1550.0,1704,7,London,0.6615061218088324,0.664605109130635,-2.132337676532736,-1.5736187312480117
1704-08-01,43,1871.0,1704,8,London,0.6615061218088324,0.664605109130635,-2.132337676532736,-1.5736187312480117
1704-09-01,44,2587.0,1704,9,London,0.6615061218088324,0.664605109130635,-2.132337676532736,-1.5736187312480117
1704-10-01,45,1534.0,1704,10,London,0.6615061218088324,0.664605109130635,-2.132337676532736,-1.5736187312480117
1704-11-01,46,1480.0,1704,11,London,0.6615061218088324,0.664605109130635,-2.132337676532736,-1.5736187312480117
1704-12-01,47,2341.0,1704,12,London,0.6615061218088324,0.664605109130635,-2.132337676532736,-1.5736187312480117
1705-01-01,48,1922.0,1705,1,London,0.6623833016915754,0.6615061218088324,-1.9787479076853443,-2.115936180088825
1705-02-01,49,2329.0,1705,2,London,0.6623833016915754,0.6615061218088324,-1.9787479076853443,-2.115936180088825
1705-03-01,50,1857.0,1705,3,London,0.6623833016915754,0.6615061218088324,-1.9787479076853443,-2.115936180088825
1705-04-01,51,1520.0,1705,4,London,0.6623833016915754,0.6615061218088324,-1.9787479076853443,-2.115936180088825
1705-05-01,52,1361.0,1705,5,London,0.6623833016915754,0.6615061218088324,-1.9787479076853443,-2.115936180088825
1705-06-01,53,1790.0,1705,6,London,0.6623833016915754,0.6615061218088324,-1.9787479076853443,-2.115936180088825
1705-07-01,54,1326.0,1705,7,London,0.6623833016915754,0.6615061218088324,-1.9787479076853443,-2.115936180088825
1705-08-01,55,2401.0,1705,8,London,0.6623833016915754,0.6615061218088324,-1.9787479076853443,-2.115936180088825
1705-09-01,56,1824.0,1705,9,London,0.6623833016915754,0.6615061218088324,-1.9787479076853443,-2.115936180088825
1705-10-01,57,1720.0,1705,10,London,0.6623833016915754,0.6615061218088324,-1.9787479076853443,-2.115936180088825
1705-11-01,58,2213.0,1705,11,London,0.6623833016915754,0.6615061218088324,-1.9787479076853443,-2.115936180088825
1705-12-01,59,1412.0,1705,12,London,0.6623833016915754,0.6615061218088324,-1.9787479076853443,-2.115936180088825
1706-01-01,60,1696.0,1706,1,London,0.6683269647451547,0.6623833016915754,-0.9380425147945279,-1.9624312099855623
1706-02-01,61,1849.0,1706,2,London,0.6683269647451547,0.6623833016915754,-0.9380425147945279,-1.9624312099855623
1706-03-01,62,2165.0,1706,3,London,0.6683269647451547,0.6623833016915754,-0.9380425147945279,-1.9624312099855623
1706-04-01,63,1556.0,1706,4,London,0.6683269647451547,0.6623833016915754,-0.9380425147945279,-1.9624312099855623
1706-05-01,64,1868.0,1706,5,London,0.6683269647451547,0.6623833016915754,-0.9380425147945279,-1.9624312099855623
1706-06-01,65,1380.0,1706,6,London,0.6683269647451547,0.6623833016915754,-0.9380425147945279,-1.9624312099855623
1706-07-01,66,1377.0,1706,7,London,0.6683269647451547,0.6623833016915754,-0.9380425147945279,-1.9624312099855623
1706-08-01,67,2220.0,1706,8,London,0.6683269647451547,0.6623833016915754,-0.9380425147945279,-1.9624312099855623
1706-09-01,68,1647.0,1706,9,London,0.6683269647451547,0.6623833016915754,-0.9380425147945279,-1.9624312099855623
1706-10-01,69,1336.0,1706,10,London,0.6683269647451547,0.6623833016915754,-0.9380425147945279,-1.9624312099855623
1706-11-01,71,1618.0,1706,11,London,0.6683269647451547,0.6623833016915754,-0.9380425147945279,-1.9624312099855623
1706-12-01,72,1133.0,1706,12,London,0.6683269647451547,0.6623833016915754,-0.9380425147945279,-1.9624312099855623
1707-01-01,73,1944.0,1707,1,London,0.6720982326401604,0.6683269647451547,-0.2777125463914711,-0.9223004029606406
1707-02-01,74,1715.0,1707,2,London,0.6720982326401604,0.6683269647451547,-0.2777125463914711,-0.9223004029606406
1707-03-01,75,1648.0,1707,3,London,0.6720982326401604,0.6683269647451547,-0.2777125463914711,-0.9223004029606406
1707-04-01,76,1668.0,1707,4,London,0.6720982326401604,0.6683269647451547,-0.2777125463914711,-0.9223004029606406
1707-05-01,77,2023.0,1707,5,London,0.6720982326401604,0.6683269647451547,-0.2777125463914711,-0.9223004029606406
1707-06-01,78,1484.0,1707,6,London,0.6720982326401604,0.6683269647451547,-0.2777125463914711,-0.9223004029606406
1707-07-01,79,1371.0,1707,7,London,0.6720982326401604,0.6683269647451547,-0.2777125463914711,-0.9223004029606406
1707-08-01,80,2201.0,1707,8,London,0.6720982326401604,0.6683269647451547,-0.2777125463914711,-0.9223004029606406
1707-09-01,81,1836.0,1707,9,London,0.6720982326401604,0.6683269647451547,-0.2777125463914711,-0.9223004029606406
1707-10-01,82,2069.0,1707,10,London,0.6720982326401604,0.6683269647451547,-0.2777125463914711,-0.9223004029606406
1707-11-01,83,1546.0,1707,11,London,0.6720982326401604,0.6683269647451547,-0.2777125463914711,-0.9223004029606406
1707-12-01,84,2095.0,1707,12,London,0.6720982326401604,0.6683269647451547,-0.2777125463914711,-0.9223004029606406
1708-01-01,85,2090.0,1708,1,London,0.6575707793235779,0.6720982326401604,-2.821396277324444,-0.2623350106126932
1708-02-01,86,1800.0,1708,2,London,0.6575707793235779,0.6720982326401604,-2.821396277324444,-0.2623350106126932
1708-03-01,87,1852.0,1708,3,London,0.6575707793235779,0.6720982326401604,-2.821396277324444,-0.2623350106126932
1708-04-01,88,2227.0,1708,4,London,0.6575707793235779,0.6720982326401604,-2.821396277324444,-0.2623350106126932
1708-05-01,89,1669.0,1708,5,London,0.6575707793235779,0.6720982326401604,-2.821396277324444,-0.2623350106126932
1708-06-01,90,1554.0,1708,6,London,0.6575707793235779,0.6720982326401604,-2.821396277324444,-0.2623350106126932
1708-07-01,91,1672.0,1708,7,London,0.6575707793235779,0.6720982326401604,-2.821396277324444,-0.2623350106126932
1708-08-01,92,1362.0,1708,8,London,0.6575707793235779,0.6720982326401604,-2.821396277324444,-0.2623350106126932
1708-09-01,93,1695.0,1708,9,London,0.6575707793235779,0.6720982326401604,-2.821396277324444,-0.2623350106126932
1708-10-01,94,2071.0,1708,10,London,0.6575707793235779,0.6720982326401604,-2.821396277324444,-0.2623350106126932
1708-11-01,95,1678.0,1708,11,London,0.6575707793235779,0.6720982326401604,-2.821396277324444,-0.2623350106126932
1708-12-01,96,2028.0,1708,12,London,0.6575707793235779,0.6720982326401604,-2.821396277324444,-0.2623350106126932
1709-01-01,97,1942.0,1709,1,London,0.676522535937173,0.6575707793235779,0.4969606239210431,-2.8046143434046695
1709-02-01,98,1867.0,1709,2,London,0.676522535937173,0.6575707793235779,0.4969606239210431,-2.8046143434046695
1709-03-01,99,2055.0,1709,3,London,0.676522535937173,0.6575707793235779,0.4969606239210431,-2.8046143434046695
1709-04-01,100,2368.0,1709,4,London,0.676522535937173,0.6575707793235779,0.4969606239210431,-2.8046143434046695
1709-05-01,101,1711.0,1709,5,London,0.676522535937173,0.6575707793235779,0.4969606239210431,-2.8046143434046695
1709-06-01,102,1648.0,1709,6,London,0.676522535937173,0.6575707793235779,0.4969606239210431,-2.8046143434046695
1709-07-01,103,1737.0,1709,7,London,0.676522535937173,0.6575707793235779,0.4969606239210431,-2.8046143434046695
1709-08-01,104,1453.0,1709,8,London,0.676522535937173,0.6575707793235779,0.4969606239210431,-2.8046143434046695
1709-09-01,105,2011.0,1709,9,London,0.676522535937173,0.6575707793235779,0.4969606239210431,-2.8046143434046695
1709-10-01,106,1519.0,1709,10,London,0.676522535937173,0.6575707793235779,0.4969606239210431,-2.8046143434046695
1709-11-01,107,1514.0,1709,11,London,0.676522535937173,0.6575707793235779,0.4969606239210431,-2.8046143434046695
1709-12-01,108,1960.0,1709,12,London,0.676522535937173,0.6575707793235779,0.4969606239210431,-2.8046143434046695
1710-01-01,109,1834.0,1710,1,London,0.6683706376287673,0.676522535937173,-0.9303956133654062,0.5119104533985083
1710-02-01,110,1954.0,1710,2,London,0.6683706376287673,0.676522535937173,-0.9303956133654062,0.5119104533985083
1710-03-01,111,2472.0,1710,3,London,0.6683706376287673,0.676522535937173,-0.9303956133654062,0.5119104533985083
1710-04-01,112,1862.0,1710,4,London,0.6683706376287673,0.676522535937173,-0.9303956133654062,0.5119104533985083
1710-05-01,113,2114.0,1710,5,London,0.6683706376287673,0.676522535937173,-0.9303956133654062,0.5119104533985083
1710-06-01,114,2644.0,1710,6,London,0.6683706376287673,0.676522535937173,-0.9303956133654062,0.5119104533985083
1710-07-01,115,1961.0,1710,7,London,0.6683706376287673,0.676522535937173,-0.9303956133654062,0.5119104533985083
1710-08-01,116,1928.0,1710,8,London,0.6683706376287673,0.676522535937173,-0.9303956133654062,0.5119104533985083
1710-09-01,117,2440.0,1710,9,London,0.6683706376287673,0.676522535937173,-0.9303956133654062,0.5119104533985083
1710-10-01,118,1882.0,1710,10,London,0.6683706376287673,0.676522535937173,-0.9303956133654062,0.5119104533985083
1710-11-01,119,1706.0,1710,11,London,0.6683706376287673,0.676522535937173,-0.9303956133654062,0.5119104533985083
1710-12-01,120,1806.0,1710,12,London,0.6683706376287673,0.676522535937173,-0.9303956133654062,0.5119104533985083
1711-01-01,121,1555.0,1711,1,London,0.6757498979568481,0.6683706376287673,0.3616756143860285,-0.9146577234770465
1711-02-01,122,1956.0,1711,2,London,0.6757498979568481,0.6683706376287673,0.3616756143860285,-0.9146577234770465
1711-03-01,123,2330.0,1711,3,London,0.6757498979568481,0.6683706376287673,0.3616756143860285,-0.9146577234770465
1711-04-01,124,1736.0,1711,4,London,0.6757498979568481,0.6683706376287673,0.3616756143860285,-0.9146577234770465
1711-05-01,125,1659.0,1711,5,London,0.6757498979568481,0.6683706376287673,0.3616756143860285,-0.9146577234770465
1711-06-01,126,1839.0,1711,6,London,0.6757498979568481,0.6683706376287673,0.3616756143860285,-0.9146577234770465
1711-07-01,127,1326.0,1711,7,London,0.6757498979568481,0.6683706376287673,0.3616756143860285,-0.9146577234770465
1711-08-01,128,1679.0,1711,8,London,0.6757498979568481,0.6683706376287673,0.3616756143860285,-0.9146577234770465
1711-09-01,129,1344.0,1711,9,London,0.6757498979568481,0.6683706376287673,0.3616756143860285,-0.9146577234770465
1711-10-01,130,1308.0,1711,10,London,0.6757498979568481,0.6683706376287673,0.3616756143860285,-0.9146577234770465
1711-11-01,131,1717.0,1711,11,London,0.6757498979568481,0.6683706376287673,0.3616756143860285,-0.9146577234770465
1711-12-01,132,1008.0,1711,12,London,0.6757498979568481,0.6683706376287673,0.3616756143860285,-0.9146577234770465
1712-01-01,133,1510.0,1712,1,London,0.6743413635662624,0.6757498979568481,0.11504835386660608,0.3767001363315805
1712-02-01,134,1943.0,1712,2,London,0.6743413635662624,0.6757498979568481,0.11504835386660608,0.3767001363315805
1712-03-01,135,1863.0,1712,3,London,0.6743413635662624,0.6757498979568481,0.11504835386660608,0.3767001363315805
1712-04-01,136,1976.0,1712,4,London,0.6743413635662624,0.6757498979568481,0.11504835386660608,0.3767001363315805
1712-05-01,137,2010.0,1712,5,London,0.6743413635662624,0.6757498979568481,0.11504835386660608,0.3767001363315805
1712-06-01,138,1560.0,1712,6,London,0.6743413635662624,0.6757498979568481,0.11504835386660608,0.3767001363315805
1712-07-01,139,1586.0,1712,7,London,0.6743413635662624,0.6757498979568481,0.11504835386660608,0.3767001363315805
1712-08-01,141,1971.0,1712,8,London,0.6743413635662624,0.6757498979568481,0.11504835386660608,0.3767001363315805
1712-09-01,142,1530.0,1712,9,London,0.6743413635662624,0.6757498979568481,0.11504835386660608,0.3767001363315805
1712-10-01,143,1759.0,1712,10,London,0.6743413635662624,0.6757498979568481,0.11504835386660608,0.3767001363315805
1712-11-01,144,1440.0,1712,11,London,0.6743413635662624,0.6757498979568481,0.11504835386660608,0.3767001363315805
1712-12-01,145,2049.0,1712,12,London,0.6743413635662624,0.6757498979568481,0.11504835386660608,0.3767001363315805
1713-01-01,146,2304.0,1713,1,London,0.668457103402991,0.6743413635662624,-0.9152558928388576,0.13020904166563288
1713-02-01,147,1611.0,1713,2,London,0.668457103402991,0.6743413635662624,-0.9152558928388576,0.13020904166563288
1713-03-01,148,1523.0,1713,3,London,0.668457103402991,0.6743413635662624,-0.9152558928388576,0.13020904166563288
1713-04-01,149,1719.0,1713,4,London,0.668457103402991,0.6743413635662624,-0.9152558928388576,0.13020904166563288
1713-05-01,150,2038.0,1713,5,London,0.668457103402991,0.6743413635662624,-0.9152558928388576,0.13020904166563288
1713-06-01,151,1532.0,1713,6,London,0.668457103402991,0.6743413635662624,-0.9152558928388576,0.13020904166563288
1713-07-01,152,1706.0,1713,7,London,0.668457103402991,0.6743413635662624,-0.9152558928388576,0.13020904166563288
1713-08-01,153,1363.0,1713,8,London,0.668457103402991,0.6743413635662624,-0.9152558928388576,0.13020904166563288
1713-09-01,154,1578.0,1713,9,London,0.668457103402991,0.6743413635662624,-0.9152558928388576,0.13020904166563288
1713-10-01,155,2116.0,1713,10,London,0.668457103402991,0.6743413635662624,-0.9152558928388576,0.13020904166563288
1713-11-01,156,1741.0,1713,11,London,0.668457103402991,0.6743413635662624,-0.9152558928388576,0.13020904166563288
1713-12-01,157,1821.0,1713,12,London,0.668457103402991,0.6743413635662624,-0.9152558928388576,0.13020904166563288
1714-01-01,158,2085.0,1714,1,London,0.6686200300852457,0.668457103402991,-0.8867282533445273,-0.8995263617708591
1714-02-01,159,2037.0,1714,2,London,0.6686200300852457,0.668457103402991,-0.8867282533445273,-0.8995263617708591
1714-03-01,160,1938.0,1714,3,London,0.6686200300852457,0.668457103402991,-0.8867282533445273,-0.8995263617708591
1714-04-01,161,2503.0,1714,4,London,0.6686200300852457,0.668457103402991,-0.8867282533445273,-0.8995263617708591
1714-05-01,162,2183.0,1714,5,London,0.6686200300852457,0.668457103402991,-0.8867282533445273,-0.8995263617708591
1714-06-01,163,2265.0,1714,6,London,0.6686200300852457,0.668457103402991,-0.8867282533445273,-0.8995263617708591
1714-07-01,164,2727.0,1714,7,London,0.6686200300852457,0.668457103402991,-0.8867282533445273,-0.8995263617708591
1714-08-01,165,2029.0,1714,8,London,0.6686200300852457,0.668457103402991,-0.8867282533445273,-0.8995263617708591
1714-09-01,166,2194.0,1714,9,London,0.6686200300852457,0.668457103402991,-0.8867282533445273,-0.8995263617708591
1714-10-01,167,2585.0,1714,10,London,0.6686200300852457,0.668457103402991,-0.8867282533445273,-0.8995263617708591
1714-11-01,168,1922.0,1714,11,London,0.6686200300852457,0.668457103402991,-0.8867282533445273,-0.8995263617708591
1714-12-01,169,2662.0,1714,12,London,0.6686200300852457,0.668457103402991,-0.8867282533445273,-0.8995263617708591
1715-01-01,170,2148.0,1715,1,London,0.6710717231035233,0.6686200300852457,-0.4574491837146188,-0.871014472726707
1715-02-01,171,1890.0,1715,2,London,0.6710717231035233,0.6686200300852457,-0.4574491837146188,-0.871014472726707
1715-03-01,172,1898.0,1715,3,London,0.6710717231035233,0.6686200300852457,-0.4574491837146188,-0.871014472726707
1715-04-01,173,2109.0,1715,4,London,0.6710717231035233,0.6686200300852457,-0.4574491837146188,-0.871014472726707
1715-05-01,174,1600.0,1715,5,London,0.6710717231035233,0.6686200300852457,-0.4574491837146188,-0.871014472726707
1715-06-01,175,1528.0,1715,6,London,0.6710717231035233,0.6686200300852457,-0.4574491837146188,-0.871014472726707
1715-07-01,176,2001.0,1715,7,London,0.6710717231035233,0.6686200300852457,-0.4574491837146188,-0.871014472726707
1715-08-01,177,1465.0,1715,8,London,0.6710717231035233,0.6686200300852457,-0.4574491837146188,-0.871014472726707
1715-09-01,178,2111.0,1715,9,London,0.6710717231035233,0.6686200300852457,-0.4574491837146188,-0.871014472726707
1715-10-01,179,1621.0,1715,10,London,0.6710717231035233,0.6686200300852457,-0.4574491837146188,-0.871014472726707
1715-11-01,180,1546.0,1715,11,London,0.6710717231035233,0.6686200300852457,-0.4574491837146188,-0.871014472726707
1715-12-01,181,2270.0,1715,12,London,0.6710717231035233,0.6686200300852457,-0.4574491837146188,-0.871014472726707
1716-01-01,182,2152.0,1716,1,London,0.670149917785938,0.6710717231035233,-0.6188526409022993,-0.441972413193622
1716-02-01,183,2299.0,1716,2,London,0.670149917785938,0.6710717231035233,-0.6188526409022993,-0.441972413193622
1716-03-01,184,2654.0,1716,3,London,0.670149917785938,0.6710717231035233,-0.6188526409022993,-0.441972413193622
1716-04-01,185,2020.0,1716,4,London,0.670149917785938,0.6710717231035233,-0.6188526409022993,-0.441972413193622
1716-05-01,186,1695.0,1716,5,London,0.670149917785938,0.6710717231035233,-0.6188526409022993,-0.441972413193622
1716-06-01,187,2062.0,1716,6,London,0.670149917785938,0.6710717231035233,-0.6188526409022993,-0.441972413193622
1716-07-01,188,1522.0,1716,7,London,0.670149917785938,0.6710717231035233,-0.6188526409022993,-0.441972413193622
1716-08-01,189,2067.0,1716,8,London,0.670149917785938,0.6710717231035233,-0.6188526409022993,-0.441972413193622
1716-09-01,190,1816.0,1716,9,London,0.670149917785938,0.6710717231035233,-0.6188526409022993,-0.441972413193622
1716-10-01,191,1871.0,1716,10,London,0.670149917785938,0.6710717231035233,-0.6188526409022993,-0.441972413193622
1716-11-01,192,2316.0,1716,11,London,0.670149917785938,0.6710717231035233,-0.6188526409022993,-0.441972413193622
1716-12-01,193,1435.0,1716,12,London,0.670149917785938,0.6710717231035233,-0.6188526409022993,-0.441972413193622
1717-01-01,194,1979.0,1717,1,London,0.6737860560417175,0.670149917785938,0.017816809901690496,-0.6032867576066017
1717-02-01,195,1899.0,1717,2,London,0.6737860560417175,0.670149917785938,0.017816809901690496,-0.6032867576066017
1717-03-01,196,2551.0,1717,3,London,0.6737860560417175,0.670149917785938,0.017816809901690496,-0.6032867576066017
1717-04-01,197,1749.0,1717,4,London,0.6737860560417175,0.670149917785938,0.017816809901690496,-0.6032867576066017
1717-05-01,198,2179.0,1717,5,London,0.6737860560417175,0.670149917785938,0.017816809901690496,-0.6032867576066017
1717-06-01,199,1485.0,1717,6,London,0.6737860560417175,0.670149917785938,0.017816809901690496,-0.6032867576066017
1717-07-01,200,1487.0,1717,7,London,0.6737860560417175,0.670149917785938,0.017816809901690496,-0.6032867576066017
1717-08-01,201,2072.0,1717,8,London,0.6737860560417175,0.670149917785938,0.017816809901690496,-0.6032867576066017
1717-09-01,202,1993.0,1717,9,London,0.6737860560417175,0.670149917785938,0.017816809901690496,-0.6032867576066017
1717-10-01,203,1887.0,1717,10,London,0.6737860560417175,0.670149917785938,0.017816809901690496,-0.6032867576066017
1717-11-01,204,2076.0,1717,11,London,0.6737860560417175,0.670149917785938,0.017816809901690496,-0.6032867576066017
1717-12-01,205,1667.0,1717,12,London,0.6737860560417175,0.670149917785938,0.017816809901690496,-0.6032867576066017
1718-01-01,206,2438.0,1718,1,London,0.6832122965292498,0.6737860560417175,1.6683039289776966,0.03303118039638026
1718-02-01,208,2318.0,1718,2,London,0.6832122965292498,0.6737860560417175,1.6683039289776966,0.03303118039638026
1718-03-01,208,1729.0,1718,3,London,0.6832122965292498,0.6737860560417175,1.6683039289776966,0.03303118039638026
1718-04-01,209,1858.0,1718,4,London,0.6832122965292498,0.6737860560417175,1.6683039289776966,0.03303118039638026
1718-05-01,210,2210.0,1718,5,London,0.6832122965292498,0.6737860560417175,1.6683039289776966,0.03303118039638026
1718-06-01,212,1796.0,1718,6,London,0.6832122965292498,0.6737860560417175,1.6683039289776966,0.03303118039638026
1718-07-01,213,1674.0,1718,7,London,0.6832122965292498,0.6737860560417175,1.6683039289776966,0.03303118039638026
1718-08-01,214,2813.0,1718,8,London,0.6832122965292498,0.6737860560417175,1.6683039289776966,0.03303118039638026
1718-09-01,215,2739.0,1718,9,London,0.6832122965292498,0.6737860560417175,1.6683039289776966,0.03303118039638026
1718-10-01,216,2928.0,1718,10,London,0.6832122965292498,0.6737860560417175,1.6683039289776966,0.03303118039638026
1718-11-01,217,2033.0,1718,11,London,0.6832122965292498,0.6737860560417175,1.6683039289776966,0.03303118039638026
1718-12-01,218,1968.0,1718,12,London,0.6832122965292498,0.6737860560417175,1.6683039289776966,0.03303118039638026
1719-01-01,219,2809.0,1719,1,London,0.6744632562001546,0.6832122965292498,0.13639113866138994,1.6826070458390903
1719-02-01,220,2266.0,1719,2,London,0.6744632562001546,0.6832122965292498,0.13639113866138994,1.6826070458390903
1719-03-01,221,2068.0,1719,3,London,0.6744632562001546,0.6832122965292498,0.13639113866138994,1.6826070458390903
1719-04-01,222,2053.0,1719,4,London,0.6744632562001546,0.6832122965292498,0.13639113866138994,1.6826070458390903
1719-05-01,223,2334.0,1719,5,London,0.6744632562001546,0.6832122965292498,0.13639113866138994,1.6826070458390903
1719-06-01,224,1791.0,1719,6,London,0.6744632562001546,0.6832122965292498,0.13639113866138994,1.6826070458390903
1719-07-01,225,2434.0,1719,7,London,0.6744632562001546,0.6832122965292498,0.13639113866138994,1.6826070458390903
1719-08-01,226,2509.0,1719,8,London,0.6744632562001546,0.6832122965292498,0.13639113866138994,1.6826070458390903
1719-09-01,227,2944.0,1719,9,London,0.6744632562001546,0.6832122965292498,0.13639113866138994,1.6826070458390903
1719-10-01,228,2951.0,1719,10,London,0.6744632562001546,0.6832122965292498,0.13639113866138994,1.6826070458390903
1719-11-01,229,2171.0,1719,11,London,0.6744632562001546,0.6832122965292498,0.13639113866138994,1.6826070458390903
1719-12-01,230,2017.0,1719,12,London,0.6744632562001546,0.6832122965292498,0.13639113866138994,1.6826070458390903
1720-01-01,231,2610.0,1720,1,London,0.6764842488548972,0.6744632562001546,0.4902567491146629,0.15154004285425335
1720-02-01,232,1969.0,1720,2,London,0.6764842488548972,0.6744632562001546,0.4902567491146629,0.15154004285425335
1720-03-01,233,2078.0,1720,3,London,0.6764842488548972,0.6744632562001546,0.4902567491146629,0.15154004285425335
1720-04-01,234,2723.0,1720,4,London,0.6764842488548972,0.6744632562001546,0.4902567491146629,0.15154004285425335
1720-05-01,235,1857.0,1720,5,London,0.6764842488548972,0.6744632562001546,0.4902567491146629,0.15154004285425335
1720-06-01,236,1695.0,1720,6,London,0.6764842488548972,0.6744632562001546,0.4902567491146629,0.15154004285425335
1720-07-01,237,1840.0,1720,7,London,0.6764842488548972,0.6744632562001546,0.4902567491146629,0.15154004285425335
1720-08-01,238,1755.0,1720,8,London,0.6764842488548972,0.6744632562001546,0.4902567491146629,0.15154004285425335
1720-09-01,239,2722.0,1720,9,London,0.6764842488548972,0.6744632562001546,0.4902567491146629,0.15154004285425335
1720-10-01,240,2142.0,1720,10,London,0.6764842488548972,0.6744632562001546,0.4902567491146629,0.15154004285425335
1720-11-01,241,1975.0,1720,11,London,0.6764842488548972,0.6744632562001546,0.4902567491146629,0.15154004285425335
1720-12-01,242,2523.0,1720,12,London,0.6764842488548972,0.6744632562001546,0.4902567491146629,0.15154004285425335
1721-01-01,243,1893.0,1721,1,London,0.6815901127728549,0.6764842488548972,1.3842677431573387,0.5052102798814043
1721-02-01,244,2232.0,1721,2,London,0.6815901127728549,0.6764842488548972,1.3842677431573387,0.5052102798814043
1721-03-01,245,3439.0,1721,3,London,0.6815901127728549,0.6764842488548972,1.3842677431573387,0.5052102798814043
1721-04-01,246,2256.0,1721,4,London,0.6815901127728549,0.6764842488548972,1.3842677431573387,0.5052102798814043
1721-05-01,247,2033.0,1721,5,London,0.6815901127728549,0.6764842488548972,1.3842677431573387,0.5052102798814043
1721-06-01,248,2424.0,1721,6,London,0.6815901127728549,0.6764842488548972,1.3842677431573387,0.5052102798814043
1721-07-01,249,1685.0,1721,7,London,0.6815901127728549,0.6764842488548972,1.3842677431573387,0.5052102798814043
1721-08-01,250,1607.0,1721,8,London,0.6815901127728549,0.6764842488548972,1.3842677431573387,0.5052102798814043
1721-09-01,251,2378.0,1721,9,London,0.6815901127728549,0.6764842488548972,1.3842677431573387,0.5052102798814043
1721-10-01,252,2056.0,1721,10,London,0.6815901127728549,0.6764842488548972,1.3842677431573387,0.5052102798814043
1721-11-01,253,1909.0,1721,11,London,0.6815901127728549,0.6764842488548972,1.3842677431573387,0.5052102798814043
1721-12-01,254,2340.0,1721,12,London,0.6815901127728549,0.6764842488548972,1.3842677431573387,0.5052102798814043
1722-01-01,255,2020.0,1722,1,London,0.6815265284644233,0.6815901127728549,1.3731344517692758,1.3987276797862573
1722-02-01,256,1957.0,1722,2,London,0.6815265284644233,0.6815901127728549,1.3731344517692758,1.3987276797862573
1722-03-01,257,2666.0,1722,3,London,0.6815265284644233,0.6815901127728549,1.3731344517692758,1.3987276797862573
1722-04-01,258,1972.0,1722,4,London,0.6815265284644233,0.6815901127728549,1.3731344517692758,1.3987276797862573
1722-05-01,259,1684.0,1722,5,London,0.6815265284644233,0.6815901127728549,1.3731344517692758,1.3987276797862573
1722-06-01,260,2075.0,1722,6,London,0.6815265284644233,0.6815901127728549,1.3731344517692758,1.3987276797862573
1722-07-01,261,1676.0,1722,7,London,0.6815265284644233,0.6815901127728549,1.3731344517692758,1.3987276797862573
1722-08-01,262,2084.0,1722,8,London,0.6815265284644233,0.6815901127728549,1.3731344517692758,1.3987276797862573
1722-09-01,263,1942.0,1722,9,London,0.6815265284644233,0.6815901127728549,1.3731344517692758,1.3987276797862573
1722-10-01,264,2222.0,1722,10,London,0.6815265284644233,0.6815901127728549,1.3731344517692758,1.3987276797862573
1722-11-01,265,3096.0,1722,11,London,0.6815265284644233,0.6815901127728549,1.3731344517692758,1.3987276797862573
1722-12-01,266,1808.0,1722,12,London,0.6815265284644233,0.6815901127728549,1.3731344517692758,1.3987276797862573
1723-01-01,267,2403.0,1723,1,London,0.6741285409246173,0.6815265284644233,0.07778418379290479,1.3876005352212206
1723-02-01,268,2727.0,1723,2,London,0.6741285409246173,0.6815265284644233,0.07778418379290479,1.3876005352212206
1723-03-01,269,2646.0,1723,3,London,0.6741285409246173,0.6815265284644233,0.07778418379290479,1.3876005352212206
1723-04-01,270,2040.0,1723,4,London,0.6741285409246173,0.6815265284644233,0.07778418379290479,1.3876005352212206
1723-05-01,271,2468.0,1723,5,London,0.6741285409246173,0.6815265284644233,0.07778418379290479,1.3876005352212206
1723-06-01,272,2015.0,1723,6,London,0.6741285409246173,0.6815265284644233,0.07778418379290479,1.3876005352212206
